Day,Product vendor,Product title,Product type,Product variant ID,Product variant title,Hour,Hour of day,Product ID,Product tag,Product variant SKU,Order ID,Sales channel,POS location ID,Orders,Gross sales,Discounts,Returns,Net sales,Shipping charges,Duties,Additional fees,Taxes,Total sales,Quantity ordered
2025-01-19,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Necklace $40,2025-01-19 16:00,16,7.27485E+12,,,5.73563E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-19,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-19 10:00,10,7.3044E+12,,,5.73538E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-19,CHURI,Build you Charms,,4.88082E+13,Charm 15,2025-01-19 12:00,12,9.27139E+12,local vendors,,5.73545E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.05,16.05,1
2025-01-19,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-19 14:00,14,7.27485E+12,,,5.73554E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-19,Sunny Saverz,Sunny Saverz earrings,,4.8534E+13,Earrings 2 for $40,2025-01-19 11:00,11,9.20934E+12,,,5.73538E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-19,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Necklace $40,2025-01-19 14:00,14,7.27485E+12,,,5.73557E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-19,CHURI,Stickers,,4.23667E+13,Cat,2025-01-19 16:00,16,7.30038E+12,,,5.73563E+12,Point of Sale,67810984120,1,4,0,0,4,0,0,0,0.48,4.48,2
2025-01-19,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-19 12:00,12,9.20944E+12,local vendors,,5.73545E+12,Point of Sale,67810984120,1,32,-4.8,0,27.2,0,0,0,3.26,30.46,2
2025-01-19,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-19 15:00,15,7.3044E+12,,,5.73558E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-19,CHURI,Stickers,,4.23667E+13,Cat,2025-01-19 12:00,12,7.30038E+12,,,5.73546E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-19,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-19 12:00,12,7.3044E+12,,,5.73546E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-19,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-19 13:00,13,9.20944E+12,local vendors,,5.73549E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-19,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.32725E+13,Flower medium $32,2025-01-19 12:00,12,7.33735E+12,,,5.73545E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,1
2025-01-19,CHURI,Silver Jewelry,Jewelry,4.2903E+13,Ring $55,2025-01-19 12:00,12,7.30038E+12,,,5.73544E+12,Point of Sale,67810984120,1,55,0,0,55,0,0,0,6.6,61.6,1
2025-01-19,Milklady,MilkLady Soap,soap,4.84192E+13,Patchouli +tea tree,2025-01-19 13:00,13,7.3068E+12,artisan soap,,5.73552E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-19,Milklady,MilkLady Soap,soap,4.84192E+13,Patchouli +tea tree,2025-01-19 13:00,13,7.3068E+12,local vendors,,5.73552E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-19,Opulence Botanicals,Opulence Botanicals,Body oil,5.07335E+13,,2025-01-19 10:00,10,7.38472E+12,local vendors,,5.73538E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,2
2025-01-19,Menom,Menom Mug,Mug,4.26877E+13,Mug (XS),2025-01-19 14:00,14,7.38116E+12,local vendors,,5.73556E+12,Point of Sale,67810984120,1,42,0,0,42,0,0,0,5.04,47.04,1
2025-01-19,CHURI,Build you Charms,,5.07156E+13,Necklace Build your own,2025-01-19 17:00,17,9.27139E+12,local vendors,,5.73567E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,2.8,42.8,1
2025-01-19,CHURI,Panda- Quilling card,Quilling Card,4.25858E+13,Default Title,2025-01-19 16:00,16,7.36068E+12,Quilling Card,,5.73562E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-19,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.24144E+13,22- Sour Rainbow Belt,2025-01-19 13:00,13,7.30681E+12,local vendors,,5.73551E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-19,aRt.V,aRt.V,Art,4.87592E+13,,2025-01-19 11:00,11,7.54159E+12,,,5.73538E+12,Point of Sale,67810984120,1,8,-4,0,4,0,0,0,0.48,4.48,1
2025-01-19,Milklady,MilkLady Soap,soap,4.84192E+13,Patchouli +tea tree,2025-01-19 13:00,13,7.3068E+12,soap,,5.73552E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-19,MILARA,MILARA,,5.06577E+13,Fleur Clip,2025-01-19 11:00,11,9.87307E+12,local vendors,,5.7354E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-19,Milklady,Milklady Body Oil,Body oil,4.24144E+13,S / Lavender,2025-01-19 13:00,13,7.3068E+12,local vendors,,5.73552E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-19,CHURI,Stickers,,4.24704E+13,Other,2025-01-19 12:00,12,7.30038E+12,,,5.73545E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-19,CHURI,Build you Charms,,5.07156E+13,Necklace Build your own,2025-01-19 13:00,13,9.27139E+12,local vendors,,5.73549E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,2.8,42.8,1
2025-01-19,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-19 13:00,13,9.20944E+12,local vendors,,5.73549E+12,Point of Sale,67810984120,1,25,-7.5,0,17.5,0,0,0,2.11,19.61,1
2025-01-19,Philosophie Hair,Philosophie Hair,,4.29369E+13,GRO Oil 15ml,2025-01-19 16:00,16,7.44784E+12,local vendors,,5.73564E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-19,CHURI,Build you Charms,,4.88082E+13,Charm 15,2025-01-19 14:00,14,9.27139E+12,local vendors,,5.73555E+12,Point of Sale,67810984120,1,30,0,0,30,0,0,0,2.1,32.1,2
2025-01-19,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-19 15:00,15,7.27485E+12,,,5.73559E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-19,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-19 13:00,13,7.30876E+12,,,5.73549E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-19,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.24144E+13,18- Sour Blue raspberry Rings,2025-01-19 13:00,13,7.30681E+12,local vendors,,5.73552E+12,Point of Sale,67810984120,1,10,-10,0,0,0,0,0,0,0,1
2025-01-19,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-19 16:00,16,7.3044E+12,,,5.73564E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-19,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Hair Claws,2025-01-19 11:00,11,7.31545E+12,local vendors,,5.7354E+12,Point of Sale,67810984120,1,8.99,0,0,8.99,0,0,0,1.08,10.07,1
2025-01-19,CHURI,Sun Catcher,,4.88106E+13,Large,2025-01-19 17:00,17,9.27214E+12,local vendors,,5.73566E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-19,Mosaic Motif,Mosaic Motif,,4.85478E+13,Earrings 28,2025-01-19 12:00,12,9.21237E+12,local vendors,,5.73545E+12,Point of Sale,67810984120,1,28,0,0,28,0,0,0,3.36,31.36,1
2025-01-19,CHURI,Patric Crochet Star Keychain with Keyrings - cute and unique accessories | Churi,,4.25429E+13,Default Title,2025-01-19 11:00,11,7.34013E+12,crochet keychain,,5.73538E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-19,Egg Atelier Micro Crochet,Egg Atelier Micro Crochet,,4.86948E+13,Ring,2025-01-19 15:00,15,9.21236E+12,local vendors,,5.7356E+12,Point of Sale,67810984120,1,30,0,0,30,0,0,0,3.6,33.6,1
2025-01-19,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-19 13:00,13,7.30876E+12,,,5.73548E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-19,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.24144E+13,01- Gummy Clusters,2025-01-19 13:00,13,7.30681E+12,local vendors,,5.73551E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,2
2025-01-19,Milklady,Milklady Body Oil,Body oil,4.24144E+13,S / Lavender,2025-01-19 13:00,13,7.3068E+12,body oil,,5.73552E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-19,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-19 12:00,12,9.20944E+12,local vendors,,5.73546E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-19,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-19 12:00,12,7.30876E+12,,,5.73543E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-19,CHURI,Stickers,,4.23667E+13,Cat,2025-01-19 14:00,14,7.30038E+12,,,5.73557E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,5
2025-01-19,Ollie & Co.,Love By Ollie Candles,Candle,4.85318E+13,tu me manques 100ml Roomspray,2025-01-19 13:00,13,9.20818E+12,local vendors,,5.73549E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-19,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Necklace $40,2025-01-19 16:00,16,7.27485E+12,,,5.73563E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-19,CHURI,Stickers,,4.23667E+13,Cat,2025-01-19 12:00,12,7.30038E+12,,,5.73546E+12,Point of Sale,67810984120,1,4,0,0,4,0,0,0,0.48,4.48,2
2025-01-19,CHURI,Silver Jewelry,Jewelry,4.85354E+13,Ring $65,2025-01-19 14:00,14,7.30038E+12,,,5.73555E+12,Point of Sale,67810984120,1,65,0,0,65,0,0,0,7.8,72.8,1
2025-01-19,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-19 13:00,13,9.20944E+12,local vendors,,5.73549E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-19,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-19 15:00,15,7.27485E+12,,,5.7356E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-19,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.28847E+13,Leaping Frogs,2025-01-19 13:00,13,7.30681E+12,local vendors,,5.73551E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-19,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-19 12:00,12,7.30876E+12,,,5.73544E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-19,Camila's Home & Living,Camila's Home & Living,,4.87553E+13,Home Air Freshener,2025-01-19 13:00,13,9.25866E+12,local vendors,,5.73551E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-19,aRt.V,aRt.V,Art,4.32725E+13,Bookmark $15,2025-01-19 13:00,13,7.54159E+12,,,5.73552E+12,Point of Sale,67810984120,1,15,-7.5,0,7.5,0,0,0,0.91,8.41,1
2025-01-20,Opulence Botanicals,Opulence Botanicals,Body oil,5.07335E+13,,2025-01-20 14:00,14,7.38472E+12,local vendors,,5.73646E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-20,aRt.V,aRt.V,Art,4.85339E+13,Watercolor cards mini,2025-01-20 17:00,17,7.54159E+12,,,5.73655E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-20,Opulence Botanicals,Opulence Botanicals,Body oil,5.07335E+13,,2025-01-20 15:00,15,7.38472E+12,local vendors,,5.73649E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-20,CHURI,Stickers,,4.23667E+13,Cat,2025-01-20 15:00,15,7.30038E+12,,,5.73648E+12,Point of Sale,67810984120,1,6,0,0,6,0,0,0,0.72,6.72,3
2025-01-20,Camila's Home & Living,Camila's Home & Living,,4.87553E+13,Home Air Freshener,2025-01-20 11:00,11,9.25866E+12,local vendors,,5.73631E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-20,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-20 13:00,13,7.3044E+12,,,5.7364E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-20,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-20 12:00,12,7.27485E+12,,,5.73637E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-20,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-20 17:00,17,7.54156E+12,,,5.73654E+12,Point of Sale,67810984120,1,36,-5.4,0,30.6,0,0,0,3.67,34.27,2
2025-01-20,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-20 13:00,13,7.27485E+12,,,5.7364E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-20,aRt.V,aRt.V,Art,4.35706E+13,,2025-01-20 12:00,12,7.54159E+12,,,5.73636E+12,Point of Sale,67810984120,1,15,0,-15,0,0,0,0,0,0,1
2025-01-20,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-20 12:00,12,7.3044E+12,,,5.73634E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-20,aRt.V,aRt.V,Art,4.35706E+13,,2025-01-20 12:00,12,7.54159E+12,,,5.73637E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-20,CHURI,Sunflower Quilling Card,Quilling Card,4.22287E+13,Default Title,2025-01-20 13:00,13,7.28743E+12,Quilling Card,,5.73639E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-20,Fern & Petal,Fern & Petal,,4.25891E+13,Frankincense / 10ml,2025-01-20 15:00,15,7.36139E+12,local vendors,,5.73646E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-20,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,Whipped soap,2025-01-20 16:00,16,9.20818E+12,local vendors,,5.73652E+12,Point of Sale,67810984120,1,19,-1.9,0,17.1,0,0,0,2.06,19.16,1
2025-01-20,Fern & Petal,Fern & Petal,,5.06807E+13,Woodland / 10ml,2025-01-20 15:00,15,7.36139E+12,local vendors,,5.73646E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-20,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,Rose bear / White,2025-01-20 17:00,17,7.31545E+12,local vendors,,5.73655E+12,Point of Sale,67810984120,1,25,-12.5,0,12.5,0,0,0,1.51,14.01,1
2025-01-20,CHURI,Valentine’s Water-colour Bookmark Workshop,Workshop,5.07204E+13,Friday Jan 31st / 5- 6pm (Floral Cake),2025-01-20 18:00,18,9.8868E+12,workshop,Marketfees-6,5.73659E+12,Online Store,0,1,25,-2.5,0,22.5,0,0,0,1.13,23.63,1
2025-01-20,CHURI,Hanging Crochet Plant,Crochet hanging plant,4.32722E+13,,2025-01-20 13:00,13,7.33735E+12,NEW ARRIVALS,,5.73639E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-20,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Hair Claws,2025-01-20 17:00,17,7.31545E+12,local vendors,,5.73654E+12,Point of Sale,67810984120,1,8.99,0,0,8.99,0,0,0,1.08,10.07,1
2025-01-20,HOM naturals,HOM Naturals,,5.07331E+13,Surin 10ml,2025-01-20 17:00,17,9.88938E+12,local vendors,,5.73657E+12,Point of Sale,67810984120,1,22,0,0,22,0,0,0,2.64,24.64,1
2025-01-20,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-20 13:00,13,7.30876E+12,,,5.7364E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-20,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-20 17:00,17,7.30876E+12,,,5.73655E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-20,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-20 15:00,15,7.3044E+12,,,5.73647E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-20,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-20 12:00,12,7.27485E+12,,,5.73636E+12,Point of Sale,67810984120,1,80,-40,0,40,0,0,0,4.8,44.8,2
2025-01-21,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-21 11:00,11,9.20944E+12,local vendors,,5.7372E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-21,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-21 13:00,13,7.3044E+12,,,5.73726E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-21,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-21 11:00,11,9.20944E+12,local vendors,,5.7372E+12,Point of Sale,67810984120,1,16,-4.8,0,11.2,0,0,0,1.34,12.54,1
2025-01-21,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-21 12:00,12,7.27485E+12,,,5.73726E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-21,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-21 16:00,16,7.27485E+12,,,5.73741E+12,Point of Sale,67810984120,1,120,-60,0,60,0,0,0,7.2,67.2,3
2025-01-21,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.82839E+13,,2025-01-21 11:00,11,7.21257E+12,Daisy Crochet Bag,,5.73719E+12,Point of Sale,67810984120,1,95,0,0,95,0,0,0,11.4,106.4,1
2025-01-21,aRt.V,aRt.V,Art,4.35706E+13,,2025-01-21 13:00,13,7.54159E+12,,,5.73729E+12,Point of Sale,67810984120,1,15,-7.5,0,7.5,0,0,0,0.91,8.41,1
2025-01-21,Fern & Petal,Fern & Petal,,4.25891E+13,Lavender spray / 100ml,2025-01-21 14:00,14,7.36139E+12,local vendors,,5.73734E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-21,Bead Mindful Gems,Faith’s stickers,Stickers,4.84102E+13,Tapes,2025-01-21 13:00,13,7.36151E+12,local vendors,,5.73726E+12,Point of Sale,67810984120,1,4,0,0,4,0,0,0,0.48,4.48,1
2025-01-21,Clawed Candles,Clawed Candle Collection,Candle,4.86097E+13,,2025-01-21 16:00,16,7.31545E+12,local vendors,,5.73741E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-21,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-21 13:00,13,7.3044E+12,,,5.73727E+12,Point of Sale,67810984120,1,26,0,0,26,0,0,0,3.12,29.12,2
2025-01-21,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.82839E+13,,2025-01-21 11:00,11,7.21257E+12,crochet bag,,5.73719E+12,Point of Sale,67810984120,1,95,0,0,95,0,0,0,11.4,106.4,1
2025-01-21,Moody candles co,Moody Candles,,5.06752E+13,$35,2025-01-21 13:00,13,9.17862E+12,,,5.73729E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-21,CHURI,Crochet Flower,Crochet Flower,4.87971E+13,,2025-01-21 16:00,16,7.54156E+12,,,5.73741E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-21,Ggumm Studio,Ggumm Studio Collection,,5.07356E+13,Keychain 15,2025-01-21 13:00,13,7.31059E+12,local vendors,,5.73726E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-21,Ggumm Studio,Ggumm studio fuzzy keychain,,4.32138E+13,Glasses,2025-01-21 12:00,12,7.52193E+12,,,5.73726E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-21,CHURI,Stickers,,4.23667E+13,Cat,2025-01-21 15:00,15,7.30038E+12,,,5.73734E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-21,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-21 13:00,13,7.27485E+12,,,5.73726E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-21,Ggumm Studio,Ggumm studio fuzzy keychain,,5.07357E+13,Fuzzy keychain undress,2025-01-21 12:00,12,7.52193E+12,,,5.73726E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-21,Sunny Saverz,Sunny Saverz earrings,,4.8534E+13,Earrings $25,2025-01-21 13:00,13,9.20934E+12,,,5.7373E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-21,CHURI,Stickers,,4.23667E+13,Cat,2025-01-21 13:00,13,7.30038E+12,,,5.73729E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-21,Knottywork designs,Knottywork designs,,4.83377E+13,1 pair,2025-01-21 16:00,16,9.15053E+12,,,5.7374E+12,Point of Sale,67810984120,1,39,0,0,39,0,0,0,4.68,43.68,3
2025-01-21,CHURI,Stickers,,4.24704E+13,Other,2025-01-21 13:00,13,7.30038E+12,,,5.73729E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-22,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-22 12:00,12,7.3044E+12,,,5.7419E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-22,CHURI,Silver Jewelry,Jewelry,4.85354E+13,Ring $65,2025-01-22 12:00,12,7.30038E+12,,,5.7419E+12,Point of Sale,67810984120,1,65,0,0,65,0,0,0,7.8,72.8,1
2025-01-22,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-22 13:00,13,7.30876E+12,,,5.74198E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-22,CHURI,Crochet stuffed animal and flower,,4.85072E+13,Sea turtle small,2025-01-22 16:00,16,7.38287E+12,,,5.74207E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,3.15,48.15,1
2025-01-22,CHURI,Silver Jewelry,Jewelry,4.85582E+13,Earring $50,2025-01-22 15:00,15,7.30038E+12,,,5.74203E+12,Point of Sale,67810984120,1,50,0,0,50,0,0,0,6,56,1
2025-01-22,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-22 11:00,11,7.3044E+12,,,5.74188E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-22,aRt.V,aRt.V,Art,4.35706E+13,,2025-01-22 11:00,11,7.54159E+12,,,5.74186E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-22,Wick Off Candles,Wick Off Candles,,4.85872E+13,Rubber duck,2025-01-22 14:00,14,9.22232E+12,local vendors,,5.74201E+12,Point of Sale,67810984120,1,5,0,0,5,0,0,0,0.6,5.6,1
2025-01-22,CHURI,Gold Plated Jewelry,Jewelry,4.85355E+13,Ring $45,2025-01-22 15:00,15,7.27485E+12,,,5.74203E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-22,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.32725E+13,Flower medium $32,2025-01-22 13:00,13,7.33735E+12,,,5.74198E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,1
2025-01-22,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,XL Hair Claws,2025-01-22 14:00,14,7.31545E+12,local vendors,,5.74201E+12,Point of Sale,67810984120,1,12.99,0,0,12.99,0,0,0,1.56,14.55,1
2025-01-22,aRt.V,aRt.V,Art,4.85339E+13,Watercolor cards mini,2025-01-22 11:00,11,7.54159E+12,,,5.74188E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-22,CHURI,Silver Jewelry,Jewelry,4.23667E+13,Earrings $45,2025-01-22 12:00,12,7.30038E+12,,,5.7419E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-22,aRt.V,aRt.V,Art,4.85466E+13,Vintage cards,2025-01-22 14:00,14,7.54159E+12,,,5.74199E+12,Point of Sale,67810984120,1,16,-8,0,8,0,0,0,0.96,8.96,1
2025-01-22,CHURI,Smiley Face Crochet Bag,Crochet Bag,4.19574E+13,Straight opening,2025-01-22 12:00,12,7.21257E+12,,,5.74192E+12,Point of Sale,67810984120,1,75,0,0,75,0,0,0,9,84,1
2025-01-22,Opulence Botanicals,Opulence Botanicals,Body oil,5.07893E+13,Suave body oil,2025-01-22 16:00,16,7.38472E+12,local vendors,,5.74207E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-22,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-22 11:00,11,7.30876E+12,,,5.74188E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-22,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Hair Claws,2025-01-22 13:00,13,7.31545E+12,local vendors,,5.74197E+12,Point of Sale,67810984120,1,8.99,0,0,8.99,0,0,0,1.08,10.07,1
